,url,name,asin,image,price,isPrime,offer,customerReview,customerReviewCount
37,https://www.amazon.com/Desktop-Laptop-Microphone-Calling-Rotating/dp/B0868NNB94,"Yoidesu USB Desktop Laptop Camera,Manual Focus HD Webcam with Built-in Microphone,Clip-on Mini Plug and Play Video Calling Webcam,360° Rotating(Silver)",Yoidesuxu6z4v1on5-01,https://images-na.ssl-images-amazon.com/images/I/41oHHjxX2CL.jpg,$14.81,,,2.2 out of 5 stars,7
38,https://www.amazon.com/WEBCAM-Terror-Konrath-Horror-Collective-ebook/dp/B01CVWSXCQ,WEBCAM (The Konrath Dark Thriller Collective Book 7),"‎ April 15, 2016",https://m.media-amazon.com/images/I/71Sqz98XCYL._SY466_.jpg,$0.00,,,4.3 out of 5 stars,924
39,https://www.amazon.com/Microphone-Computer-Streaming-Flexible-Rotatable/dp/B09B9RWZMN,"Webcam with Microphone for Desktop, 1080P HD USB Computer Cameras with Privacy Cover&Webcam Tripod, Streaming Webcam with Flexible Rotatable Wide Angle Webcam for PC Zoom Video/Gaming/Laptop/Skype",‎3.38 x 2.95 x 1.1 inches,https://images-na.ssl-images-amazon.com/images/I/41z7w2Pg3hS.jpg,$29.99,,,4.4 out of 5 stars,2602
40,https://www.amazon.com/SelWatty-Microphone-Professional-Computer-Conference/dp/B0CLVCTWYX,"SelWatty Webcam with Microphone, Professional HDMI Webcams C5 2K 4MP Plug Play USB Computer Camera Built?in Microphone for Live Video Conference",‎default,https://images-na.ssl-images-amazon.com/images/I/41-7tCfckNL.jpg,$31.59,,,,0
41,https://www.amazon.com/Conference-Microphone-Wide-Angle-Noise-Cancel-Speakerphone/dp/B095PCCLTB,"NUROUM C10 HD 1080P Conference Webcam, Video Conference Camera with Mic and Speaker, All-in-1 Ultra Wide-Angle 90° Webcam with Microphone, 10ft Voice Pickup, AI Noise-Cancellation, USB Plug&Play",‎3.03 x 3.03 x 7.24 inches,https://images-na.ssl-images-amazon.com/images/I/41JLpmuUuyS.jpg,$249.99,,,4.0 out of 5 stars,199
42,https://www.amazon.com/Microphone-Streaming-Computer-Windows-included/dp/B07N3VWZ47,"VITADE Webcam 1080P 60fps with Microphone for Streaming, 682H Pro HD USB Computer Web Camera Video Cam for Gaming Conferencing Mac Windows Desktop PC Laptop Xbox Skype OBS Twitch YouTube Xsplit",Vitade,https://images-na.ssl-images-amazon.com/images/I/41gUs1fuRPL.jpg,$39.99,,,4.1 out of 5 stars,2098
43,https://www.amazon.com/Eyebloc-Nanobloc-Universal-Webcam-Covers/dp/B0BTQN5B4W,"Eyebloc Nanobloc Universal Webcam Covers - Privacy Protection Accessory, No Residue Application, Safe Screen Closure - Dots and Bars, 7 Pieces - US Flag",‎3.21 x 2.95 x 0.12 inches,https://images-na.ssl-images-amazon.com/images/I/41iM5cSbElL.jpg,$9.99,,,4.1 out of 5 stars,2736
44,https://www.amazon.com/Webcam-Microphone-Desktop-Online-Computer/dp/B088RJ5ZN9,"Full HD 1080p Webcam with Microphone for Desktop,USB Online Class Computer Camera,Plug and Play Web Cam Mount Built in Pickup",‎VBESTLIFEsvht3x1mer,https://images-na.ssl-images-amazon.com/images/I/41M9zFesirL.jpg,$14.00$14.00,,,2.9 out of 5 stars,5
45,https://www.amazon.com/MoimTech-Privacy-Logitech-Webcam-Camera/dp/B08BFZ5BX3,MoimTech Privacy Cover for Logitech Webcam Camera C270/C310,"‎c270,c270/c310",https://images-na.ssl-images-amazon.com/images/I/31sy3CLcm1L.jpg,$7.99,,,4.4 out of 5 stars,316
46,https://www.amazon.com/Anker-PowerConf-Microphones-Adjustable-Correction/dp/B09MFMTMPD,"Anker PowerConf C200 2K Webcam for PC, Webcam for Laptop, Computer Camera, with AI-Noise Canceling Microphones, Stereo Mics, Adjustable Field of View, Low-Light Correction, Built-in Privacy Cover",‎A3369,https://images-na.ssl-images-amazon.com/images/I/41rBxqhtMsL.jpg,$59.99,,,4.5 out of 5 stars,4248
47,https://www.amazon.com/Logitech-Brio-Webcam-Auto-focus-Digital/dp/B06X92Z67Z,Logitech Brio Webcam - 90 Fps - USB 3.0-4096 X 2160 Video - Auto-Focus - 5X Digital Zoom - Microp,Logitech,https://images-na.ssl-images-amazon.com/images/I/31HHVSOsVyL.jpg,$135.00$85.00,,,4.5 out of 5 stars,452
48,https://www.amazon.com/Logitech-Correction-auto-framing-Reduction-Privacy/dp/B0BMFNTMRY,"Logitech Brio 505 Full HD Webcam with Auto Light Correction, Auto-Framing, Show Mode, Dual Noise Reduction Mics, Privacy Shutter, Works with Microsoft Teams, Zoom, Google Meet",B0BMFNTMRY,https://images-na.ssl-images-amazon.com/images/I/41CbJuoTsaL.jpg,"['15 options from $64.99', '2 options from $94.54']",,,3.6 out of 5 stars,3
49,https://www.amazon.com/Microphone-Calling-Conferencing-Streaming-Computer/dp/B09TKCBWZ2,"GreenYellow Webcam for PC, USB Camera with Microphone Plug Play Built-in Mic Full Ultra HD 1080P Web Camera Video Cam Video Calling Conferencing Streaming for Desktop/Computer/Mac/Laptop/MacBook",‎3.9 x 2.4 x 2 inches,https://images-na.ssl-images-amazon.com/images/I/41CuC8-5B L.jpg,$19.99,,,4.3 out of 5 stars,1006
50,https://www.amazon.com/Qiilu-Microphone-Computer-Broadcast-Conferencing/dp/B0C3WKMXL2,"1080P Webcam, USB Webcam with Microphone USB HD Computer Web Camera, Plug and Play for Live Broadcast Net Class Conferencing Video Calling (Black)",‎3.94 x 2.36 x 2.36 inches,https://images-na.ssl-images-amazon.com/images/I/41247YwFxrL.jpg,$14.60,,,5.0 out of 5 stars,1
51,https://www.amazon.com/Microphone-DEPSTECH-Computer-Streaming-Conferencing/dp/B08G4GL9BR,"Webcam with Microphone, 2023 DEPSTECH 1080P HD Webcam Autofocus USB Computer Web Camera, Privacy Cover and Tripod, Plug and Play Streaming Webcam for Desktop PC Video Conferencing, Teaching and Gaming",‎‎DW11,https://images-na.ssl-images-amazon.com/images/I/41QPJgjb4VL.jpg,$23.99$23.99,,,4.1 out of 5 stars,647
52,https://www.amazon.com/Logitech-Streaming-Recording-Certified-Refurbished/dp/B07B54Y4TZ,Logitech 1080p Pro Stream Webcam for HD Video Streaming and Recording at 1080p 30FPS (Renewed),B07B54Y4TZ,https://images-na.ssl-images-amazon.com/images/I/41jniiSpsIL.jpg,$37.95,,,4.5 out of 5 stars,73
53,https://www.amazon.com/EMEET-1080P-Webcam-Microphone-Noise-Canceling/dp/B0CP6BTQKR,"EMEET 1080P Webcam - USB Webcam with Microphone & Physical Privacy Cover, Noise-Canceling Mic, Auto Light Correction, C950 Ultra Compact FHD Web Cam w/ 70°View for Meeting/Online Classes/Zoom/YouTube",B0CP6BTQKR,https://images-na.ssl-images-amazon.com/images/I/31hDWxGVIsL.jpg,$19.99,,,4.4 out of 5 stars,6764
