,url,name,asin,image,price,isPrime,offer,customerReview,customerReviewCount
35,https://www.amazon.com/CORSAIR-VENGEANCE-6400MHz-Compatible-Computer/dp/B0BXHC74WD,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6400MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMH32GX5M2B6400C36),Corsair,https://images-na.ssl-images-amazon.com/images/I/41QgS3oMAhL.jpg,$114.99,,,4.6 out of 5 stars,254
36,https://www.amazon.com/CORSAIR-Vengeance-3200MHz-Desktop-Memory/dp/B07D1XJH2W,Corsair Vengeance RGB Pro 32GB (4x8GB) DDR4 3200MHz C16 LED Desktop Memory - Black,Corsair,https://images-na.ssl-images-amazon.com/images/I/41XhgafJ6RL.jpg,$124.99,,,4.8 out of 5 stars,14056
37,https://www.amazon.com/Corsair-Vengeance-PC4-28800-Memory-Black-CMW64GX4M2D3600C18/dp/B081BTFN1B,"Corsair Vengeance RGB PRO 64GB (2x32GB) DDR4 3600 (PC4-28800) C18 Desktop Memory – Black,CMW64GX4M2D3600C18",Corsair,https://images-na.ssl-images-amazon.com/images/I/41T 13JUOwL.jpg,$139.99,,,4.8 out of 5 stars,809
38,https://www.amazon.com/CORSAIR-Vengeance-3200MHz-Desktop-Memory/dp/B07D1XCKWW,Corsair VENGEANCE RGB PRO DDR4 16GB (2x8GB) 3200MHz CL16 Intel XMP 2.0 iCUE Compatible Computer Memory - Black (CMW16GX4M2C3200C16),Corsair,https://images-na.ssl-images-amazon.com/images/I/41z1cgIi0IL.jpg,$54.99$54.99,,,4.8 out of 5 stars,41507
39,https://www.amazon.com/Corsair-VENGEANCE-3200MHz-Compatible-Computer/dp/B081XWLQKS,Corsair VENGEANCE RGB PRO DDR4 32GB (2x16GB) 3200MHz CL16 Intel XMP 2.0 iCUE Compatible Computer Memory - Black (CMW32GX4M2E3200C16),Corsair,https://images-na.ssl-images-amazon.com/images/I/41z1cgIi0IL.jpg,$81.99,,,4.8 out of 5 stars,24057
40,https://www.amazon.com/Corsair-Vengeance-3600MHz-PC4-28800-Desktop/dp/B08SPYCCF1,Corsair VENGEANCE RGB PRO SL DDR4 32GB (2x16GB) 3600MHz CL18 Intel XMP 2.0 AMD Ryzen iCUE Compatible Computer Memory - Black (CMH32GX4M2D3600C18),Corsair,https://images-na.ssl-images-amazon.com/images/I/41rQw pBMLL.jpg,$82.99$82.99,,,4.8 out of 5 stars,8535
41,https://www.amazon.com/Crucial-PC3-14900-Unbuffered-SODIMM-204-Pin/dp/B00JCRZ6XS,Crucial 16GB Kit (8GBx2) DDR3/DDR3L 1866 MT/s (PC3-14900) Unbuffered SODIMM 204-Pin Memory - CT2K102464BF186D,Crucial,https://images-na.ssl-images-amazon.com/images/I/51K3JqmalCL.jpg,$55.00,,,4.7 out of 5 stars,4484
42,https://www.amazon.com/Crucial-2x16GB-3200MT-Desktop-CP2K16G4DFRA32A/dp/B0C29R9LNL,Crucial Pro RAM 32GB Kit (2x16GB) DDR4 3200MT/s (or 3000MT/s or 2666MT/s) Desktop Memory CP2K16G4DFRA32A,Crucial,https://images-na.ssl-images-amazon.com/images/I/31JISDiTyzL.jpg,$64.99,,,4.7 out of 5 stars,2198
43,https://www.amazon.com/Crucial-2x32GB-5600MT-Desktop-CP2K32G56C46U5/dp/B0C79H54TQ,Crucial Pro RAM 64GB Kit (2x32GB) DDR5 5600MT/s (or 5200MT/s or 4800MT/s) Desktop Memory CP2K32G56C46U5,Crucial,https://images-na.ssl-images-amazon.com/images/I/21FZq5BtBQL.jpg,$170.99,,,4.6 out of 5 stars,475
44,https://www.amazon.com/Crucial-5600MHz-5200MHz-4800MHz-CT16G56C46S5/dp/B0BLTGMCB7,Crucial RAM 16GB DDR5 5600MT/s (or 5200MT/s or 4800MT/s) Laptop Memory CT16G56C46S5,Crucial,https://images-na.ssl-images-amazon.com/images/I/41eHhCju9iL.jpg,$54.95,,,4.7 out of 5 stars,687
